Id,SalePrice
2734,147482.99681372708
2735,139816.7321547105
2736,146644.29347283527
2737,123657.7162435051
2738,133920.34574835323
2739,163636.4006000648
2740,140093.6877983
2741,144257.22459112367
2742,151103.06181602908
2743,156220.6490478422
2744,166177.969763106
2745,137486.76977696957
2746,136272.628849654
2747,143320.91180456604
2748,126532.14192938447
2749,129277.08116731326
2750,129416.10277577939
2751,136230.39818011946
2752,205573.42712857248
2753,148503.28088696775
2754,223256.7027029668
2755,134226.19436103964
2756,89485.24541699777
2757,64546.5938097777
2758,82439.95096622144
2759,155477.64766690423
2760,124152.95049629762
2761,151642.39482646307
2762,144980.33854282336
2763,179353.285570151
2764,146949.48764679366
2765,306413.5627831532
2766,138388.39988701933
2767,86028.60713266434
2768,134242.45249211867
2769,132474.907081019
2770,143045.3519129521
2771,109672.99085040078
2772,112973.69861535195
2773,164469.51660895755
2774,139328.49335319837
2775,115649.61784444873
2776,136055.248269956
2777,148938.5638363229
2778,92630.38067224198
2779,130847.50750079003
2780,97557.06797759247
2781,90772.13237293626
2782,95441.38788141494
2783,103994.01811450133
2784,120705.18572636592
2785,132335.1237506244
2786,66033.07263432432
2787,119172.92186743263
2788,70778.11836210104
2789,163548.56421206624
2790,85717.23981227483
2791,112341.31124538966
2792,56115.247372434074
2793,171158.82536574313
2794,98922.57406714697
2795,122181.97017640187
2796,96011.05196824935
2797,184639.04068804
2798,105277.89471600449
2799,116295.41520503508
2800,62786.428361790495
2801,105024.68521677254
2802,127455.61498353895
2803,149624.91448494323
2804,139833.4007207315
2805,103393.55331325273
2806,80968.23686312669
2807,160230.66506631856
2808,154240.9293329518
2809,139245.3384528711
2810,134512.85622539354
2811,160298.83229772054
2812,159699.92411062602
2813,154930.14103995755
2814,149024.6648550193
2815,98992.59976717115
2816,250134.74402188096
2817,152603.37932064023
2818,135938.00178957483
2819,160201.02289670592
2820,141375.98002624622
2821,104209.35648600943
2822,206023.66055492972
2823,299961.2907806257
2824,187983.44411580317
2825,148136.36040381744
2826,131673.07030853332
2827,136197.5322876739
2828,205942.13731108152
2829,197063.25722880856
2830,216819.7238575416
2831,174685.8526407115
2832,245889.48313227072
2833,301528.1492172615
2834,208484.81923080303
2835,215468.53262144985
2836,188915.65217699768
2837,144008.97732818365
2838,144132.3602309554
2839,168674.21867763955
2840,200885.04536104616
2841,206517.6141012799
2842,227617.0817136497
2843,153653.07775404793
2844,165282.28265392504
2845,123983.51393383664
2846,213540.4884685809
2847,201690.140302085
2848,206871.83938399676
2849,203297.03251724102
2850,279822.6717082689
2851,222291.73358414703
2852,225130.5107008481
2853,241965.59221222618
2854,141857.72898855025
2855,195840.22774796028
2856,197790.02365444743
2857,183899.2028788738
2858,195407.58960030877
2859,120468.51264405253
2860,125538.11443195632
2861,117640.92240386555
2862,182013.76863826896
2863,123702.89173760542
2864,219780.32114127066
2865,141292.276878164
2866,132950.41356641497
2867,95244.34914551533
2868,96468.03435586121
2869,112493.76479817703
2870,122390.72404657694
2871,86927.13889880563
2872,47628.23762162374
2873,94501.43157623148
2874,146791.9114232987
2875,113543.24812300765
2876,164925.48684394837
2877,147996.28207690988
2878,166535.5692772213
2879,143408.5520245362
2880,100188.16524565162
2881,138053.05375993275
2882,174973.29755989363
2883,192548.76018986345
2884,194842.81641011278
2885,191731.69357799986
2886,228122.77269836553
2887,90587.49771294804
2888,134683.96541582016
2889,49321.47692906965
2890,76153.72345077441
2891,131594.86083097753
2892,43780.511529729054
2893,73424.40475553721
2894,51851.54053322111
2895,312917.17507339356
2896,289337.2549680351
2897,214157.82471742702
2898,145821.06736829624
2899,210351.1670567647
2900,157822.34320824032
2901,207730.44373289475
2902,182244.25884210446
2903,337941.76584524586
2904,348974.6058035401
2905,86661.84640938604
2906,202556.79203514798
2907,111084.59367215412
2908,135583.8942024652
2909,147241.13377429088
2910,79255.00194207892
2911,78974.55204131534
2912,146316.9864015539
2913,82798.06267495548
2914,72275.22686426101
2915,80464.9543824285
2916,81583.21035919628
2917,164228.1428865779
2918,111663.04091062205
2919,216080.9328189873
